Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"timeouts().implicitlyWait(30, SECONDS)",,,,2019-08-19 20:42:39,2019-08-19 20:42:39,0.018s,PASSED
try,,,,2019-08-19 20:42:39,2019-08-19 20:42:41,2.131s,PASSED
catch (Exception e),,,,2019-08-19 20:42:41,2019-08-19 20:42:42,1.511s,PASSED
,,,,,,,
Test Cases/Workilo/Bookings/Customer/TransactionHistory,,,,2019-08-19 20:42:42,2019-08-19 20:43:40,57.929s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-19 20:42:43,2019-08-19 20:42:43,0.004s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-19 20:42:43,2019-08-19 20:42:45,2.530s,PASSED
window().maximize(),,,,2019-08-19 20:42:45,2019-08-19 20:42:46,1.160s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-19 20:42:46,2019-08-19 20:42:58,12.184s,PASSED
"timeouts().implicitlyWait(30, SECONDS)",,,,2019-08-19 20:42:58,2019-08-19 20:42:58,0.007s,PASSED
try,,,,2019-08-19 20:42:58,2019-08-19 20:43:39,40.574s,PASSED
catch (Exception e),,,,2019-08-19 20:43:39,2019-08-19 20:43:40,1.083s,PASSED
