Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-20 15:52:03,2019-08-20 15:52:05,2.335s,PASSED
window().maximize(),,,,2019-08-20 15:52:05,2019-08-20 15:52:06,1.161s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-20 15:52:06,2019-08-20 15:52:19,12.309s,PASSED
"timeouts().implicitlyWait(30, SECONDS)",,,,2019-08-20 15:52:19,2019-08-20 15:52:19,0.005s,PASSED
try,,,,2019-08-20 15:52:19,2019-08-20 15:52:31,12.172s,PASSED
driver.quit(),,,,2019-08-20 15:52:31,2019-08-20 15:52:31,0.707s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/SignUpValidationInvalidEmail,,,,2019-08-20 15:52:31,2019-08-20 15:53:07,35.112s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-20 15:52:32,2019-08-20 15:52:32,0.007s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-20 15:52:32,2019-08-20 15:52:34,2.311s,PASSED
window().maximize(),,,,2019-08-20 15:52:34,2019-08-20 15:52:35,1.142s,PASSED
try,,,,2019-08-20 15:52:35,2019-08-20 15:53:06,30.650s,PASSED
driver.quit(),,,,2019-08-20 15:53:06,2019-08-20 15:53:07,0.720s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/SignUpValidationInvalidFirstLastName,,,,2019-08-20 15:53:07,2019-08-20 15:53:36,29.002s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-20 15:53:07,2019-08-20 15:53:07,0.001s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-20 15:53:07,2019-08-20 15:53:09,2.203s,PASSED
window().maximize(),,,,2019-08-20 15:53:09,2019-08-20 15:53:10,1.142s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-20 15:53:10,2019-08-20 15:53:23,12.331s,PASSED
try,,,,2019-08-20 15:53:23,2019-08-20 15:53:35,12.272s,PASSED
driver.quit(),,,,2019-08-20 15:53:35,2019-08-20 15:53:36,0.723s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/RegistrationValidation/SignUpValidationInvalidPWD,,,,2019-08-20 15:53:36,2019-08-20 15:54:03,27.281s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-20 15:53:36,2019-08-20 15:53:36,0.000s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-20 15:53:36,2019-08-20 15:53:38,2.236s,PASSED
window().maximize(),,,,2019-08-20 15:53:38,2019-08-20 15:53:39,1.151s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-20 15:53:39,2019-08-20 15:53:50,10.806s,PASSED
try,,,,2019-08-20 15:53:50,2019-08-20 15:54:02,12.190s,PASSED
driver.quit(),,,,2019-08-20 15:54:02,2019-08-20 15:54:03,0.651s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/CustSignUp,,,,2019-08-20 15:54:03,2019-08-20 15:54:32,29.619s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-20 15:54:03,2019-08-20 15:54:03,0.001s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-20 15:54:03,2019-08-20 15:54:06,2.417s,PASSED
window().maximize(),,,,2019-08-20 15:54:06,2019-08-20 15:54:07,1.142s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-20 15:54:07,2019-08-20 15:54:21,14.696s,PASSED
try,,,,2019-08-20 15:54:21,2019-08-20 15:54:32,10.244s,PASSED
driver.quit(),,,,2019-08-20 15:54:32,2019-08-20 15:54:32,0.746s,PASSED
