Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-20 16:38:15,2019-08-20 16:38:17,2.241s,PASSED
window().maximize(),,,,2019-08-20 16:38:17,2019-08-20 16:38:18,1.134s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-20 16:38:18,2019-08-20 16:38:27,8.998s,PASSED
try,,,,2019-08-20 16:38:27,2019-08-20 16:38:39,12.139s,PASSED
driver.quit(),,,,2019-08-20 16:38:39,2019-08-20 16:38:40,0.695s,PASSED
,,,,,,,
Test Cases/Workilo/Sign Up/CustSignUp,,,,2019-08-20 16:38:40,2019-08-20 16:39:04,23.795s,PASSED
"System.setProperty(""webdriver.chrome.driver"", chromePath)",,,,2019-08-20 16:38:40,2019-08-20 16:38:40,0.001s,PASSED
driver = new org.openqa.selenium.chrome.ChromeDriver(),,,,2019-08-20 16:38:40,2019-08-20 16:38:42,2.205s,PASSED
window().maximize(),,,,2019-08-20 16:38:42,2019-08-20 16:38:43,1.145s,PASSED
"driver.get(""http://workilo.com"")",,,,2019-08-20 16:38:43,2019-08-20 16:38:53,9.442s,PASSED
try,,,,2019-08-20 16:38:53,2019-08-20 16:39:03,10.026s,PASSED
driver.quit(),,,,2019-08-20 16:39:03,2019-08-20 16:39:04,0.692s,PASSED
